,0
0,1.2679623365402222
1,1.0286757946014404
2,0.8930910229682922
3,0.9230000972747803
4,0.8185862302780151
5,0.6014549136161804
6,0.7846340537071228
7,0.5663460493087769
8,0.7665832042694092
9,0.7325340509414673
10,0.630408525466919
11,0.771615743637085
12,0.6184151768684387
13,0.7796840071678162
14,0.5808495283126831
15,0.7068097591400146
16,0.48779869079589844
17,0.6706808805465698
18,0.6780992746353149
19,0.6560819149017334
20,0.8014419674873352
21,0.8230724334716797
22,0.8468677997589111
23,0.4579126238822937
24,0.5905460119247437
25,0.5970306396484375
26,0.4488176107406616
27,0.0
28,1.2060903310775757
29,0.6952473521232605
30,0.051334232091903687
31,0.5703418254852295
32,0.37274888157844543
33,0.3593004047870636
34,0.126987025141716
35,0.3412548005580902
36,0.49501508474349976
37,0.8854471445083618
38,0.9375013709068298
39,1.0152168273925781
40,0.6530736684799194
41,0.43416887521743774
42,0.5135835409164429
43,0.38866662979125977
44,0.31930187344551086
45,0.2370973378419876
46,0.21561464667320251
47,0.2915712594985962
48,0.20302866399288177
49,0.34884440898895264
50,0.21809956431388855
51,0.2709381580352783
52,0.1700366884469986
53,0.6268837451934814
54,1.0664303302764893
55,0.0
56,1.1765868663787842
57,0.2481675148010254
58,0.46012556552886963
59,0.6410466432571411
60,0.5599039793014526
61,0.3285898268222809
62,0.2455824315547943
63,0.33925795555114746
64,0.3502776324748993
65,0.8022665977478027
66,1.0287034511566162
67,0.5465677976608276
68,0.7245168685913086
69,0.3854207396507263
70,0.2550441324710846
71,0.5595895051956177
72,0.34788215160369873
73,0.21490386128425598
74,0.23124119639396667
75,0.49419429898262024
76,0.4500390291213989
77,0.6378330588340759
78,0.1859460175037384
79,0.256693035364151
80,0.5646644234657288
81,0.9061963558197021
82,1.0044045448303223
83,0.0
84,0.21827185153961182
85,0.06509346514940262
86,0.0
87,0.04952162876725197
88,0.21818244457244873
89,0.21437403559684753
90,0.3468361496925354
91,0.22532230615615845
92,0.5406084060668945
93,0.49793875217437744
94,0.941289484500885
95,0.5634219646453857
96,0.5667128562927246
97,0.5919468998908997
98,0.3699495196342468
99,0.4423693120479584
100,0.3954053521156311
101,0.2835712730884552
102,0.22845837473869324
103,0.4845425486564636
104,0.37063175439834595
105,0.32375964522361755
106,0.335560142993927
107,0.1546373963356018
108,0.4298827648162842
109,0.5270742177963257
110,0.9434622526168823
111,0.0
112,0.4556584656238556
113,0.18549858033657074
114,0.32267600297927856
115,0.380993127822876
116,0.18831157684326172
117,0.0
118,0.16709662973880768
119,0.19027329981327057
120,0.21285003423690796
121,0.4957472085952759
122,0.16673557460308075
123,0.28785568475723267
124,0.1627020686864853
125,0.1643189787864685
126,0.3792104721069336
127,0.14857736229896545
128,0.3738842308521271
129,0.36727261543273926
130,0.3662739396095276
131,0.40367981791496277
132,0.5236260890960693
133,0.39727693796157837
134,0.1779056191444397
135,0.4784301519393921
136,0.6836659908294678
137,1.3672196865081787
138,1.6928229331970215
139,0.0
140,0.40942370891571045
141,0.25270503759384155
142,0.06530071794986725
143,0.20804071426391602
144,0.4292396306991577
145,0.47336524724960327
146,0.3470627963542938
147,0.4061499536037445
148,0.8044427037239075
149,0.28161680698394775
150,0.4676445722579956
151,0.7401635050773621
152,0.2260476052761078
153,0.4424916207790375
154,0.5285869836807251
155,0.2569139301776886
156,0.4767005443572998
157,0.33136045932769775
158,0.6605768203735352
159,0.6798422336578369
160,0.36749088764190674
161,0.5802227258682251
162,0.35120150446891785
163,0.23577062785625458
164,0.9255009889602661
165,0.9338234066963196
166,1.802109956741333
167,0.0
168,0.3272496461868286
169,0.3677496612071991
170,0.0
171,0.13239580392837524
172,0.0
173,0.0
174,0.24877697229385376
175,0.0
176,0.07142713665962219
177,0.1957557648420334
178,0.0
179,0.0
180,0.03544016182422638
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.15607063472270966
188,0.05383045971393585
189,0.0
190,0.041318126022815704
191,0.04441068321466446
192,0.07425863295793533
193,1.2527958154678345
194,1.141722321510315
195,0.0
196,0.8961267471313477
197,0.15261958539485931
198,0.0
199,0.1132403016090393
200,0.0
201,0.0
202,0.03023325838148594
203,0.023969337344169617
204,0.0
205,0.06485436856746674
206,0.0
207,0.0
208,0.006562844850122929
209,0.007814165204763412
210,0.0
211,0.0
212,0.000187021738383919
213,0.0
214,0.0
215,0.024641742929816246
216,0.015019869431853294
217,0.05041363090276718
218,0.032953809946775436
219,0.13037404417991638
220,0.35982590913772583
221,0.8311342000961304
