,0
172,0.20861023664474487
173,0.0757875069975853
174,0.15738125145435333
175,0.03835773468017578
176,0.08481703698635101
177,0.08683846145868301
178,0.0014773161383345723
179,0.1136266365647316
180,0.02923106774687767
181,0.005299743264913559
182,0.0072609675116837025
183,0.11024682223796844
184,0.01889326050877571
185,0.09069676697254181
186,0.04454083368182182
187,0.11167591065168381
188,0.12494626641273499
189,0.06320137530565262
190,0.04861600697040558
191,0.10727827996015549
192,0.10619334876537323
193,0.004238990601152182
194,0.0560917854309082
195,0.11278966069221497
196,0.0037541354540735483
197,0.05840694159269333
198,0.04476550221443176
199,0.030909650027751923
200,0.0327620767056942
201,0.02665819227695465
202,0.09252843260765076
203,0.026091767475008965
204,0.03668125718832016
205,0.08307477086782455
206,0.033480383455753326
207,0.06261756271123886
208,0.1539241522550583
209,0.045565634965896606
210,0.06887559592723846
211,0.19711804389953613
212,0.0
213,0.010632811114192009
214,0.11405931413173676
215,0.03690401837229729
216,0.012979193590581417
217,0.0
218,0.023977134376764297
219,0.015026109293103218
220,0.05651022866368294
221,0.049468182027339935
222,0.24420978128910065
223,0.1163848489522934
224,0.21627172827720642
225,0.0007332544191740453
226,0.0
227,0.052798692137002945
228,0.0
229,0.0596388578414917
230,0.0012199346674606204
231,0.017785482108592987
232,0.0
233,0.0
234,0.02637188881635666
235,0.022616634145379066
236,0.0
237,0.008303935639560223
238,0.0
239,0.05208519101142883
240,0.05213150754570961
241,0.0
242,0.006974535062909126
243,0.00029752159025520086
244,0.02348828688263893
245,0.0
246,0.0
247,0.04028911143541336
248,0.0
249,0.0
250,0.03530251979827881
251,0.0
252,0.0
253,0.04051307588815689
254,0.019531190395355225
255,0.012165606953203678
256,0.0
257,0.0039011710323393345
258,0.0
259,0.0
260,0.022365625947713852
261,0.0
262,0.0
263,0.10521289706230164
264,0.012475576251745224
265,0.016921550035476685
266,0.03787308186292648
267,0.02535829320549965
268,0.0
269,0.02137085236608982
270,0.03322601318359375
271,0.030558591708540916
272,0.0
273,0.0
274,0.048951610922813416
275,0.0020553574431687593
276,0.06825648993253708
277,0.031744468957185745
278,0.22149443626403809
279,0.12011466920375824
280,0.3103998303413391
281,0.030361540615558624
282,0.0
283,0.0785144567489624
284,0.09274408966302872
285,0.044008031487464905
286,0.050011564046144485
287,0.1583242416381836
288,0.12001082301139832
289,0.034631889313459396
290,0.08012750744819641
291,0.05945123732089996
292,0.0025660621467977762
293,0.07987318187952042
294,0.11003555357456207
295,0.03436873108148575
296,0.0905473604798317
297,0.10435972362756729
298,0.06182346120476723
299,0.12510094046592712
300,0.09099536389112473
301,0.10322967171669006
302,0.0881117433309555
303,0.08645396679639816
304,0.046074263751506805
305,0.017809903249144554
306,0.10248200595378876
307,0.05883908271789551
308,0.1041349396109581
309,0.11817631125450134
310,0.12691974639892578
311,0.10794280469417572
312,0.0
313,0.06698870658874512
314,0.058080434799194336
315,0.057345252484083176
316,0.07440991699695587
317,0.13836607336997986
318,0.044633686542510986
319,0.12533460557460785
320,0.14601847529411316
321,0.1011243686079979
322,0.1875576674938202
323,0.06733475625514984
324,0.10211970657110214
325,0.21698248386383057
326,0.14078563451766968
327,0.047861650586128235
328,0.16887377202510834
329,0.0946490466594696
330,0.09053941071033478
331,0.1577633023262024
332,0.13185834884643555
333,0.062206849455833435
334,0.44295790791511536
335,0.1234014481306076
336,0.1992216557264328
337,0.013487136922776699
338,0.0
339,0.05608099699020386
340,0.12857507169246674
341,0.1070236936211586
342,0.0600120984017849
343,0.05886387079954147
344,0.12899863719940186
345,0.05250656604766846
346,0.042375482618808746
347,0.007727216463536024
348,0.0
349,0.020274216309189796
350,0.03860543668270111
351,0.0
352,0.016454430297017097
353,0.03838488087058067
354,0.015882182866334915
355,0.04318547621369362
356,0.03135612607002258
357,0.021956373006105423
358,0.011078053154051304
359,0.004649905953556299
360,0.0
361,0.0
362,0.011012410745024681
363,0.0
364,0.03977134823799133
365,0.0028871328104287386
366,0.00620988616719842
367,0.030483392998576164
368,0.03322736173868179
369,0.033008236438035965
370,0.01976349949836731
371,0.018027979880571365
372,0.02666843682527542
373,0.015377179719507694
374,0.022331492975354195
375,0.019912391901016235
376,0.031486351042985916
377,0.07713979482650757
378,0.023317227140069008
379,0.017453398555517197
380,0.0
381,0.06859725713729858
382,0.045539624989032745
383,0.013506398536264896
384,0.026735251769423485
385,0.029686279594898224
386,0.0
387,0.013311141170561314
388,0.018284229561686516
389,0.0
390,0.3851500451564789
391,0.15684159100055695
392,0.21578222513198853
393,0.00819432269781828
394,0.0
395,0.07689010351896286
396,0.09243888407945633
397,0.08057905733585358
398,0.07426238805055618
399,0.14207497239112854
400,0.10215563327074051
401,0.18683981895446777
402,0.06205405667424202
403,0.10739832371473312
404,0.016472017392516136
405,0.11036457866430283
406,0.13743409514427185
407,0.2181360125541687
408,0.05908755213022232
409,0.1336485892534256
410,0.07787470519542694
411,0.0574658140540123
412,0.16579952836036682
413,0.1642744392156601
414,0.10058410465717316
415,0.019823208451271057
416,0.13255560398101807
417,0.057422854006290436
418,0.0824921578168869
419,0.08609142154455185
420,0.15409715473651886
421,0.07915429770946503
422,0.11112790554761887
423,0.08295509219169617
424,0.08923624455928802
425,0.13424882292747498
426,0.15189993381500244
427,0.02231450378894806
428,0.02439301088452339
429,0.10682710260152817
430,0.007604708895087242
431,0.11772553622722626
432,0.09371688961982727
433,0.13028652966022491
434,0.007875963114202023
435,0.08794284611940384
436,0.002609750721603632
437,0.09171245992183685
438,0.03853161260485649
439,0.14833594858646393
440,0.004366107750684023
441,0.06470071524381638
442,0.22673070430755615
443,0.07788630574941635
444,0.0
445,0.0
446,0.5002841949462891
447,0.21710176765918732
448,0.21490994095802307
449,0.0
450,0.0
451,0.09668435156345367
452,0.18830302357673645
453,0.02043234184384346
454,0.026950467377901077
455,0.22475019097328186
456,0.17946231365203857
457,0.07247559726238251
458,0.039070483297109604
459,0.0933954268693924
460,0.0
461,0.06756441295146942
462,0.0160977765917778
463,0.023816708475351334
464,0.056985966861248016
465,0.06180348992347717
466,0.053692903369665146
467,0.0020400513894855976
468,0.08010651916265488
469,0.004126994404941797
470,0.02508830651640892
471,0.03746991604566574
472,0.054970111697912216
473,0.0
474,0.027033938094973564
475,0.012376460246741772
476,0.0
477,0.031835611909627914
478,0.03232205659151077
479,0.018093019723892212
480,0.0
481,0.06002597510814667
482,0.020869217813014984
483,0.0
484,0.03459829464554787
485,0.05572029948234558
486,0.0
487,0.025394154712557793
488,0.014879175461828709
489,0.02541421726346016
490,0.02130315639078617
491,0.048795465379953384
492,0.0
493,0.04943159595131874
494,0.008792880922555923
495,0.05893543362617493
496,0.04951062053442001
497,0.04903199523687363
498,0.06377571821212769
499,0.005433906335383654
500,0.021144909784197807
501,0.0
502,0.4234650731086731
503,0.28212159872055054
504,0.26052194833755493
505,0.02584879845380783
506,0.0
507,0.0
508,0.025592487305402756
509,0.03809354826807976
510,0.018710054457187653
511,0.004744926933199167
512,0.0
513,0.03381530940532684
514,0.0
515,0.0
516,0.0
517,0.03986525908112526
518,0.0
519,0.0005334397428669035
520,0.05958021059632301
521,0.0
522,0.0
523,0.0172616895288229
524,0.0
525,0.0
526,0.007530699484050274
527,0.0
528,0.00355014787055552
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0027120274025946856
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.04529159516096115
540,0.0005812846357002854
541,0.008480480872094631
542,0.026377206668257713
543,0.0
544,0.0
545,0.08719458431005478
546,0.0021738260984420776
547,0.03789878264069557
548,0.048396043479442596
549,0.044716112315654755
550,0.015969684347510338
551,0.06565558165311813
552,0.029563600197434425
553,0.0
554,0.07482046633958817
555,0.005653066094964743
556,0.0
557,0.0
558,0.3498871624469757
559,0.18921124935150146
560,0.19492577016353607
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.008738277480006218
567,0.015991101041436195
568,0.03324482589960098
569,0.10924943536520004
570,0.04003818333148956
571,0.12352199852466583
572,0.020346365869045258
573,0.043867871165275574
574,0.06383143365383148
575,0.15746748447418213
576,0.07934534549713135
577,0.06116558611392975
578,0.13221091032028198
579,0.06525270640850067
580,0.08898849785327911
581,0.11328978091478348
582,0.13837912678718567
583,0.04383257403969765
584,0.13691702485084534
585,0.04986840486526489
586,0.06990672647953033
587,0.12613657116889954
588,0.18930770456790924
589,0.06673775613307953
590,0.09237360209226608
591,0.05248936265707016
592,0.014463905245065689
593,0.0764261782169342
594,0.14361855387687683
595,0.07843010872602463
596,0.02130240388214588
597,0.04122991859912872
598,0.014415832236409187
599,0.06485816836357117
600,0.09855471551418304
601,0.0470038577914238
602,0.0
603,0.03820062056183815
604,0.0
605,0.0
606,0.056806888431310654
607,0.06060202419757843
608,0.0
609,0.004904334433376789
610,0.041396744549274445
611,0.0
612,0.0
613,0.0
614,0.29834508895874023
615,0.14165492355823517
616,0.4011427164077759
617,0.08580424636602402
618,0.0
619,0.16087239980697632
620,0.004963869694620371
621,0.0013812504475936294
622,0.09256565570831299
623,0.12936846911907196
624,0.09113723039627075
625,0.037029512226581573
626,0.060416869819164276
627,0.14512407779693604
628,0.10026311874389648
629,0.020072367042303085
630,0.08186744153499603
631,0.28161701560020447
632,0.04735260829329491
633,0.08710543811321259
634,0.07899639010429382
635,0.08068268746137619
636,0.06934766471385956
637,0.19603240489959717
638,0.06596824526786804
639,0.037528250366449356
640,0.08243891596794128
641,0.05711749941110611
642,0.04989958181977272
643,0.0863490104675293
644,0.15928302705287933
645,0.0542185977101326
646,0.09117361903190613
647,0.04048365354537964
648,0.056071072816848755
649,0.03087536431849003
650,0.24905472993850708
651,0.05424840375781059
652,0.027744628489017487
653,0.1042633205652237
654,0.08269747346639633
655,0.02328483574092388
656,0.18372294306755066
657,0.2195223718881607
658,0.010846544057130814
659,0.07332196831703186
660,0.03213713318109512
661,0.0
662,0.02964412234723568
663,0.19741451740264893
664,0.02349124476313591
665,0.0
666,0.05623067542910576
667,0.06510479003190994
668,0.028865337371826172
669,0.1298690289258957
670,0.4560081362724304
671,0.14511682093143463
672,0.40054798126220703
673,0.05756925046443939
674,0.0
675,0.0
676,0.10203355550765991
677,0.0
678,0.043974507600069046
679,0.0
680,0.0454474575817585
681,0.03572031110525131
682,0.005866842344403267
683,0.11954133212566376
684,0.051146700978279114
685,0.03932994604110718
686,0.010158844292163849
687,0.16822350025177002
688,0.05389989912509918
689,0.07416823506355286
690,0.137858048081398
691,0.050354134291410446
692,0.07320299744606018
693,0.12725891172885895
694,0.07458248734474182
695,0.04756296053528786
696,0.09336350113153458
697,0.06716288626194
698,0.052108630537986755
699,0.0704190731048584
700,0.17691226303577423
701,0.09879905730485916
702,0.08967596292495728
703,0.09346000850200653
704,0.037390872836112976
705,0.06702817231416702
706,0.18131759762763977
707,0.13408775627613068
708,0.10039810836315155
709,0.14675958454608917
710,0.11888882517814636
711,0.1259729266166687
712,0.11708582937717438
713,0.16086089611053467
714,0.11821416765451431
715,0.06865277886390686
716,0.05914870649576187
717,0.1441042423248291
718,0.08720314502716064
719,0.12804165482521057
720,0.18586048483848572
721,0.10158948600292206
722,0.09747017920017242
723,0.032109349966049194
724,0.08029177784919739
725,0.011128203943371773
726,0.3097814917564392
727,0.03943455591797829
728,0.28488028049468994
729,0.011904995888471603
730,0.0
731,0.0
732,0.04996877163648605
733,0.13234680891036987
734,0.09746105968952179
735,0.03524966537952423
736,0.0
737,0.0
738,0.11604303121566772
739,0.09645254909992218
740,0.0722832903265953
741,0.12485665827989578
742,0.12187327444553375
743,0.09164367616176605
744,0.1363047957420349
745,0.07067550718784332
746,0.0345371849834919
747,0.1308896839618683
748,0.18578729033470154
749,0.06478555500507355
750,0.0477374903857708
751,0.13792796432971954
752,0.08768266439437866
753,0.05974400043487549
754,0.11820998787879944
755,0.11510392278432846
756,0.08855921030044556
757,0.18463081121444702
758,0.11511445045471191
759,0.03779084235429764
760,0.09017249941825867
761,0.161369189620018
762,0.08937248587608337
763,0.07868503034114838
764,0.11429297178983688
765,0.07949332147836685
766,0.07474102079868317
767,0.12989091873168945
768,0.05430097132921219
769,0.04404105618596077
770,0.12445781379938126
771,0.047787733376026154
772,0.02763472869992256
773,0.05509626120328903
774,0.11002111434936523
775,0.010979767888784409
776,0.05662702023983002
777,0.07488280534744263
778,0.011189103126525879
779,0.07258691638708115
780,0.12539765238761902
781,0.014048164710402489
782,0.36400115489959717
783,0.11215191334486008
784,0.3760738670825958
785,0.057184237986803055
786,0.0
787,0.13835230469703674
788,0.1383839249610901
789,0.2577919661998749
790,0.014340095221996307
791,0.0693759098649025
792,0.06622005999088287
793,0.06158776581287384
794,0.14477315545082092
795,0.15849165618419647
796,0.11121779680252075
797,0.14495642483234406
798,0.10490697622299194
799,0.16775141656398773
800,0.16163572669029236
801,0.12709426879882812
802,0.11008159816265106
803,0.14798739552497864
804,0.13534408807754517
805,0.12811271846294403
806,0.14531110227108002
807,0.12217199802398682
808,0.113221175968647
809,0.09941210597753525
810,0.1259557455778122
811,0.12443272769451141
812,0.14870990812778473
813,0.1324889361858368
814,0.12932029366493225
815,0.08818674087524414
816,0.120196133852005
817,0.1365850269794464
818,0.1535312533378601
819,0.14311975240707397
820,0.13963766396045685
821,0.1492786854505539
822,0.14119157195091248
823,0.1468408703804016
824,0.16867053508758545
825,0.17906862497329712
826,0.16392123699188232
827,0.18253552913665771
828,0.12469656765460968
829,0.16534465551376343
830,0.1448504775762558
831,0.16190335154533386
832,0.13458387553691864
833,0.12541449069976807
834,0.14081546664237976
835,0.16321119666099548
836,0.2162526547908783
837,0.1057455837726593
838,0.46012234687805176
839,0.18795746564865112
840,0.2394712269306183
841,0.0247415192425251
842,0.0
843,0.009665535762906075
844,0.09120535850524902
845,0.06066353619098663
846,0.010411735624074936
847,0.013410785235464573
848,0.0
849,0.03280153125524521
850,0.05538569390773773
851,0.03053891472518444
852,0.03853593021631241
853,0.05341735854744911
854,0.025397395715117455
855,0.0507647842168808
856,0.06511138379573822
857,0.03897674381732941
858,0.020908914506435394
859,0.03300459682941437
860,0.0241334680467844
861,0.032687827944755554
862,0.05850788205862045
863,0.058188632130622864
864,0.024077467620372772
865,0.03856002539396286
866,0.020610027015209198
867,0.029923010617494583
868,0.061848580837249756
869,0.06639475375413895
870,0.02737489715218544
871,0.044349998235702515
872,0.026880577206611633
873,0.0413653701543808
874,0.04509132355451584
875,0.05872902274131775
876,0.0654621496796608
877,0.04096335545182228
878,0.05850113555788994
879,0.054959215223789215
880,0.060927584767341614
881,0.09317858517169952
882,0.08484812825918198
883,0.09422623366117477
884,0.05593916028738022
885,0.10867491364479065
886,0.07470971345901489
887,0.03740888461470604
888,0.05162555351853371
889,0.08523912727832794
890,0.033838771283626556
891,0.08157595992088318
892,0.11498577892780304
893,0.026627007871866226
894,0.3916682004928589
895,0.16362416744232178
896,0.28432029485702515
897,0.018364692106842995
898,0.0
899,0.10368750989437103
900,0.1615498661994934
901,0.1168786883354187
902,0.10145685076713562
903,0.1266554296016693
904,0.15632450580596924
905,0.1628708839416504
906,0.07814756035804749
907,0.1657463163137436
908,0.060787249356508255
909,0.12472943961620331
910,0.07983089983463287
911,0.16008645296096802
912,0.056266725063323975
913,0.1165691688656807
914,0.07599762827157974
915,0.05751512199640274
916,0.09846537560224533
917,0.08778907358646393
918,0.1008099913597107
919,0.05910225585103035
920,0.13244491815567017
921,0.05540141835808754
922,0.09417414665222168
923,0.05369265377521515
924,0.13458684086799622
925,0.04830601066350937
926,0.10271665453910828
927,0.10668018460273743
928,0.03211390972137451
929,0.13022089004516602
930,0.08627602458000183
931,0.08184327930212021
932,0.04740538448095322
933,0.1298646330833435
934,0.0477035827934742
935,0.08561881631612778
936,0.07567961513996124
937,0.10130944848060608
938,0.005308079998940229
939,0.10280710458755493
940,0.045881323516368866
941,0.05663133040070534
942,0.03164300695061684
943,0.13874566555023193
944,0.036787912249565125
945,0.04126186668872833
946,0.1528007537126541
947,0.04809393361210823
948,0.00372637459076941
949,0.012853089720010757
950,0.584469735622406
951,0.19862523674964905
952,0.24228954315185547
953,0.018223406746983528
954,0.0
955,0.031480204313993454
956,0.1037246435880661
957,0.05303512513637543
958,0.016642708331346512
959,0.1798032522201538
960,0.09608329832553864
961,0.058607958257198334
962,0.04777705296874046
963,0.06361846625804901
964,0.0030973285902291536
965,0.05859241634607315
966,0.004473019856959581
967,0.0353536531329155
968,0.021361833438277245
969,0.02900676429271698
970,0.0824069008231163
971,0.013368773274123669
972,0.059053000062704086
973,0.021220240741968155
974,0.022969890385866165
975,0.0448358952999115
976,0.08075033128261566
977,0.005010115448385477
978,0.07343558222055435
979,0.025381550192832947
980,0.0015078618889674544
981,0.030474934726953506
982,0.03783677890896797
983,0.043922554701566696
984,0.0
985,0.08135867863893509
986,0.006774637382477522
987,0.00431157648563385
988,0.024901388213038445
989,0.08480755984783173
990,0.0
991,0.05310872197151184
992,0.0077313873916864395
993,0.0234819445759058
994,0.01675686240196228
995,0.08147050440311432
996,0.0
997,0.006034930236637592
998,0.0
999,0.053684674203395844
1000,0.03603237122297287
1001,0.10926944017410278
1002,0.12972381711006165
1003,0.02771892584860325
1004,0.054313983768224716
1005,0.06128294765949249
1006,0.3084205985069275
1007,0.1854104995727539
1008,0.31005343794822693
1009,0.03977256268262863
1010,0.0
1011,0.09216300398111343
1012,0.04482842981815338
1013,0.05636674538254738
1014,0.03197336941957474
1015,0.01676233857870102
1016,0.0
1017,0.038538962602615356
1018,0.0
1019,0.0
1020,0.0
1021,0.061560750007629395
1022,0.0
1023,0.010619493201375008
1024,0.03669854253530502
1025,0.014553922228515148
1026,0.015162928961217403
1027,0.02836664952337742
1028,0.0
1029,0.0
1030,0.040502697229385376
1031,0.0
1032,0.0
1033,0.0
1034,0.034536246210336685
1035,0.0
1036,0.0015335133066400886
1037,0.04945503547787666
1038,0.0
1039,0.0
1040,0.026252366602420807
1041,0.020960833877325058
1042,0.0
1043,0.09363521635532379
1044,0.004886346403509378
1045,0.006461897399276495
1046,0.02013726346194744
1047,0.020894624292850494
1048,0.0
1049,0.08735743910074234
1050,0.019145281985402107
1051,0.015226341784000397
1052,0.03794226795434952
1053,0.07035315781831741
1054,0.002007021801546216
1055,0.05292270705103874
1056,0.06608140468597412
1057,0.020877132192254066
1058,0.0087295426055789
1059,0.026480112224817276
1060,0.012175118550658226
1061,0.0
1062,0.3291613459587097
1063,0.254264235496521
1064,0.2126552015542984
1065,0.0
1066,0.0
1067,0.0
1068,0.003344937227666378
1069,0.0
1070,0.022850681096315384
1071,0.05832373723387718
1072,0.0441395565867424
1073,0.1275574266910553
1074,0.03851580247282982
1075,0.13151054084300995
1076,0.043138209730386734
1077,0.08849048614501953
1078,0.05821339786052704
1079,0.12090114504098892
1080,0.0745915025472641
1081,0.030872078612446785
1082,0.13011446595191956
1083,0.07412062585353851
1084,0.04411487653851509
1085,0.07135393470525742
1086,0.1062660962343216
1087,0.013268798589706421
1088,0.17170622944831848
1089,0.050657983869314194
1090,0.00817781686782837
1091,0.08048064261674881
1092,0.11749821901321411
1093,0.03193435072898865
1094,0.033291708678007126
1095,0.11120349913835526
1096,0.02341846004128456
1097,0.028892934322357178
1098,0.0697178989648819
1099,0.0826924741268158
1100,0.014063633047044277
1101,0.12198357284069061
1102,0.008499023504555225
1103,0.015657907351851463
1104,0.06408344954252243
1105,0.08115978538990021
1106,0.0
1107,0.027843821793794632
1108,0.03565691411495209
1109,0.017449267208576202
1110,0.06064850836992264
1111,0.12814415991306305
1112,0.016669096425175667
1113,0.0
1114,0.018285635858774185
1115,0.02915547415614128
1116,0.06797762960195541
1117,0.0
1118,0.3842315673828125
1119,0.07159503549337387
1120,0.354175329208374
1121,0.0
1122,0.0
1123,0.05336267501115799
1124,0.030629757791757584
1125,0.08211272954940796
1126,0.1533503532409668
1127,0.11476609110832214
1128,0.1286565363407135
1129,0.05619467794895172
1130,0.04040249437093735
1131,0.1487366110086441
1132,0.082840695977211
1133,0.0
1134,0.03266887366771698
1135,0.27323055267333984
1136,0.025222012773156166
1137,0.05535860359668732
1138,0.08504532277584076
1139,0.0762837827205658
1140,0.0
1141,0.11680140346288681
1142,0.11452604830265045
1143,0.03529798239469528
1144,0.09934844076633453
1145,0.07396571338176727
1146,0.02283761464059353
1147,0.0443599596619606
1148,0.20489387214183807
1149,0.05188816785812378
1150,0.07935267686843872
1151,0.03669013828039169
1152,0.07347269356250763
1153,0.028181983157992363
1154,0.2046409696340561
1155,0.06397789716720581
1156,0.0384368859231472
1157,0.12361638247966766
1158,0.06887535005807877
1159,0.011467676609754562
1160,0.1097121387720108
1161,0.22783634066581726
1162,0.05343731865286827
1163,0.14007726311683655
1164,0.08798839151859283
1165,0.01629769615828991
1166,0.038402944803237915
1167,0.25554734468460083
1168,0.01658320240676403
1169,0.0
1170,0.10149803757667542
1171,0.07378055900335312
1172,0.05770067125558853
1173,0.0
1174,0.4021446406841278
1175,0.23323282599449158
1176,0.2485104203224182
1177,0.0
1178,0.0
1179,0.061311494559049606
1180,0.053809911012649536
1181,0.14916935563087463
1182,0.06130924075841904
1183,0.0
1184,0.05209258198738098
1185,0.0023324915673583746
1186,0.0
1187,0.11018651723861694
1188,0.04670887440443039
1189,0.04866079241037369
1190,0.006939091719686985
1191,0.19124345481395721
1192,0.051397304981946945
1193,0.04620911926031113
1194,0.13170363008975983
1195,0.05092830955982208
1196,0.024304183200001717
1197,0.09822510182857513
1198,0.14015989005565643
1199,0.059326764196157455
1200,0.1292113959789276
1201,0.0485275536775589
1202,0.048599086701869965
1203,0.07958841323852539
1204,0.19246433675289154
1205,0.10494616627693176
1206,0.07378555089235306
1207,0.10008673369884491
1208,0.044751353561878204
1209,0.09729860723018646
1210,0.12906530499458313
1211,0.12048041820526123
1212,0.08958788961172104
1213,0.1226457804441452
1214,0.037887364625930786
1215,0.07619933784008026
1216,0.08186440169811249
1217,0.18061262369155884
1218,0.11329580098390579
1219,0.08952505886554718
1220,0.0550287701189518
1221,0.13139191269874573
1222,0.07455427944660187
1223,0.10428358614444733
1224,0.181095689535141
1225,0.12148094177246094
1226,0.13107706606388092
1227,0.032627929002046585
1228,0.11855752766132355
1229,0.10114359855651855
1230,0.3953312635421753
1231,0.09218894690275192
1232,0.2540958523750305
1233,0.007897011935710907
1234,0.0
1235,0.03269466012716293
1236,0.12250053882598877
1237,0.08752106130123138
1238,0.03813375532627106
1239,0.05271964520215988
1240,0.0
1241,0.010690229013562202
1242,0.10998979955911636
1243,0.11154374480247498
1244,0.05817136913537979
1245,0.1251250058412552
1246,0.15733936429023743
1247,0.12267658114433289
1248,0.11997534334659576
1249,0.07784665375947952
1250,0.032173097133636475
1251,0.0895666852593422
1252,0.1628834307193756
1253,0.08448778092861176
1254,0.06880608946084976
1255,0.1720084547996521
1256,0.07253902405500412
1257,0.042890939861536026
1258,0.13878034055233002
1259,0.1665373593568802
1260,0.0870453268289566
1261,0.15915800631046295
1262,0.08444630354642868
1263,0.022070351988077164
1264,0.09995190799236298
1265,0.19882917404174805
1266,0.0734482854604721
1267,0.06689807772636414
1268,0.15801028907299042
1269,0.061505239456892014
1270,0.06213124841451645
1271,0.14827319979667664
1272,0.12248256057500839
1273,0.054406069219112396
1274,0.15276360511779785
1275,0.08962683379650116
1276,0.027981143444776535
1277,0.05865272134542465
1278,0.13433720171451569
1279,0.026412738487124443
1280,0.048359643667936325
1281,0.08574960380792618
1282,0.04519423097372055
1283,0.10870901495218277
1284,0.12830862402915955
1285,0.026243779808282852
1286,0.5249026417732239
1287,0.2347225695848465
1288,0.28651076555252075
1289,0.0
1290,0.0
1291,0.28950077295303345
1292,0.23131200671195984
1293,0.2537118196487427
1294,0.10885640233755112
1295,0.031660374253988266
1296,0.07999705523252487
1297,0.04877229779958725
1298,0.13431525230407715
1299,0.15048620104789734
1300,0.11314947158098221
1301,0.16155436635017395
1302,0.11961089819669724
1303,0.17412087321281433
1304,0.1809266358613968
1305,0.14442649483680725
1306,0.1236770749092102
1307,0.15101251006126404
1308,0.12681469321250916
1309,0.13036328554153442
1310,0.16784381866455078
1311,0.1453743278980255
1312,0.13776861131191254
1313,0.10075792670249939
1314,0.14540837705135345
1315,0.13546666502952576
1316,0.18713179230690002
1317,0.14060693979263306
1318,0.11651470512151718
1319,0.09884461760520935
1320,0.12901218235492706
1321,0.13313078880310059
1322,0.14606469869613647
1323,0.14358937740325928
1324,0.12915267050266266
1325,0.13204050064086914
1326,0.09524863213300705
1327,0.12194828689098358
1328,0.13896575570106506
1329,0.16168370842933655
1330,0.12876784801483154
1331,0.11952798068523407
1332,0.10092596709728241
1333,0.14319077134132385
1334,0.13867738842964172
1335,0.16712062060832977
1336,0.13431309163570404
1337,0.13225415349006653
1338,0.14112156629562378
1339,0.12850916385650635
1340,0.09852245450019836
1341,0.027592504397034645
1342,0.5490210056304932
1343,0.26576822996139526
1344,0.21965080499649048
1345,0.0
1346,0.0
1347,0.2131950557231903
1348,0.18175455927848816
1349,0.09183885157108307
1350,0.015072871930897236
1351,0.0
1352,0.006553946528583765
1353,0.009625768288969994
1354,0.05287585407495499
1355,0.0402408167719841
1356,0.048813290894031525
